airport_code,city_code,airport_name_en,airport_name_ar,airport_name_hi,address,phone,email,website
PEI,PEI,Matecaa International Airport,"","",جادة 30 دي اجوستو، بيريرا، ريزارالدا، كولومبيا,NA,NA
PEK,PEK,Beijing Capital International Airport,"","",,,
PEM,PEM,Padre Aldamiz International Airport,"","",,,
PEN,PEN,Penang International Airport,"","",- تي، بينانج 11900 بيان ليباس، بينانغ، ماليزيا,(+60) 4-252 0252,NA
PER,PER,Perth Airport,"","","""2 طريق جورج وينكير",(+61) 8 9478 8888,NA
PES,"","","","","","",""
PET,PET,Pelotas Airport,"","",,,
PEU,PEU,Puerto Lempira Airport,"","",,,
PEW,PEW,Bacha Khan International Airport,"","",تاكول، بيشاور، باكستان,NA,NA
PEZ,"","","","","","",""
PFB,PFB,Lauro Kurtz Airport,"","",,,
PFO,PFO,Paphos International Airport,"","",بافوس 8061، قبرص,(+357) 77 778833,NA
PGA,PGA,Page Municipal Airport,"","",238 الجادة العاشرة، بايج، أريزونا 86040، الولايات المتحدة الأمريكية,(+1) 928-645-8861,NA
PGF,PGF,Perpignan-rivesaltes Airport,"","",جادة موريس بيلونت، 66000 بربينيان، فرنسا,(+33) 4 68 52 60 70,NA
PGH,PGH,Pantnagar Airport,"","",,,
PGK,PGK,Pangkal Pinang Depati Amir Airport,"","",,,
PGM,"","","","","","",""
PGU,"","","","","","",""
PGV,PGV,Pitt-greenville Airport,"","",400 طريق المطار، غرينفيل، نورث كارولاينا 27834، الولايات المتحدة الأمريكية,(+1) 252-902-2025,NA
PGX,PGX,Prigueux Bassillac Airport,"","",24330 باسيلاك، فرنسا,(+33) 5 53 02 79 79,infolignes@twinjet.net
PHC,PHC,Port Harcourt International Airport,"","",,,
PHE,PHE,Port Hedland International Airport,"","",,,
PHF,PHF,Newport News-williamsburg International Airport,"","",900 جادة بلاند، نيوبورت نيوز، فيرجينيا 23602، الولايات المتحدة الأمريكية,(+1) 757-877-0221,contactus@flyphf.com
PHL,PHL,Philadelphia International Airport,"","",الجادة 8800 إيسينغتون، فيلاديلفيا، بنسيلفانيا 19153، الولايات المتحدة,(+1) 215-937-6937,airport@philapark.org
PHO,PHO,Point Hope Airport,"","","""Point Hope",(+1) 907-442-3147,NA
PHS,PHS,Phitsanulok Airport,"","",608 1064 أرانيك، فيتسانولوك، تايلاند,(+66) 55 378 014,NA
PHW,PHW,Hendrik Van Eck Airport,"","",,,
PHX,PHX,Phoenix Sky Harbor International Airport,"","",الجادة 3400 إيست سكاي هاربور، فونيكس، أريزونا 85034، الولايات المتحدة,(+1) 602-273-3300,NA
PIA,PIA,General Wayne A Downing Peoria International Airport,"","",6100 دبليو. ايفرت ماكينلي ديركسن باركواي بيوريا، إيلانوي 61607، الولايات المتحدة الأمريكية,(+1) 309-697-8272,dpalmer@flypia.com
PIB,PIB,Hattiesburg Laurel Regional Airport,"","",,,
PIE,TPA,St Petersburg-clearwater International Airport,"","",14700 جادة المحطة، كلير ووتر، فلوريدا 33762، الولايات المتحدة الأمريكية,(+1) 727-453-7800,info@fly2pie.com
PIH,PIH,Pocatello Regional Airport,"","",1950 طريق المطار، بوكاتيلو، أيداهو 83204، الولايات المتحدة الأمريكية,(+1) 208-234-6154,NA
PIN,"","","","","","",""
PIP,PTU,Pilot Point Airport,"","","""Pilot Point",,
PIR,PIR,Pierre Regional Airport,"","",4001 طريق المطار، بيير، دكوتا الجنوبية 57501، الولايات المتحدة الأمريكية,(+1) 605-773-7447,NA
PIS,PIS,Poitiers-biard Airport,"","",,,
PIT,PIT,Pittsburgh International Airport,"","",الجادة 1000 المطار ، بيتسبرغ، بنسيلفانيا 15231، الولايات المتحدة الأمريكية,(+1) 412-472-3525,info@FlyPittsburgh.com
PIU,PIU,Capitn Fap Guillermo Concha Iberico International Airport,"","",,,
PIX,PIX,Pico Airport,"","",,,
PIZ,"","","","","","",""
PJA,"","","","","","",""
PJG,PJG,Panjgur Airport,"","",طريق المطار،بانجور الباكستان,NA,NA
PJM,PJM,Puerto Jimenez Airport,"","",,,
PKA,"","","","","","",""
PKB,PKB,Mid-ohio Valley Regional Airport,"","",543 طريق المقاطعة 31/1، ويليامزتاون، ويست فيرجينيا 26187، الولايات المتحدة الأمريكية,(+1) 304-464-5113,NA
PKC,PKC,Petropavlovsk-kamchatsky Airport,"","",إليزوفو، كامتشاتكا كراي، روسيا، 684005,(+7) 415 319-95-61,NA
PKE,"","","","","","",""
PKN,PKN,Iskandar Airport,"","",,,
PKP,PKP,Puka Puka Airport,"","",,,
PKR,PKR,Pokhara Airport,"","",ناغدونغا، بوخارا 33700، نيبال,(+977) 61-465979,NA
PKU,PKU,Sultan Syarif Qasim Ii International Airport,"","",جالان كاهيرودين ناسوشن سيمبانج تيجا بيكان بارو، اندونيسيا,NA,NA
PKY,PKY,Tjilik Riwut Airport,"","",,,
PKZ,PKZ,Pakse International Airport,"","",,,
PLJ,"","","","","","",""
PLM,PLM,Sultan Mahmud Badaruddin Ii International Airport,"","",باليمبانج رقم 30155، سومطرة الجنوبية، اندونيسيا,(+62) 711 385004,NA
PLN,PLN,Pellston Regional Airport,"","",1395 طريق الولايات المتحدة السريع 31، بيلستون، ميشيغان 49769، الولايات المتحدة الأمريكية,(+1) 231-539-8441,NA
PLO,PLO,Port Lincoln Airport,"","",الطريق السريع لينكولن، نورث شيلدز، جنوب استراليا 5607، أستراليا,(+61) 419 123 214,mail@dclep.sa.gov.au
PLQ,PLQ,Palanga International Airport,"","",,,
PLS,PLS,Providenciales International Airport,"","",طريق المطار، جزر تركس وكايكوس,(+1) 649-946-4420,NA
PLU,BHZ,Belo Horizonte-pampulha - Carlos Drummond De Andrade Airport,"","",براكا باغاتيل، 204، سان لويس، بيلو هوريزونتي - ميناس جيرايس، 31270705، البرازيل,(+55) 31 3490-2000,NA
PLW,PLW,Mutiara Airport,"","",إن. أ.,(+62) 451 481702,NA
PLX,"","","","","","",""
PLZ,PLZ,Port Elizabeth Airport,"","",فورست هيل، بورت إليزابيث 6011، جنوب أفريقيا,(+27) 86 727 7888,customercare@airports.co.za
PMA,"","","","","","",""
PMC,PMC,El Tepual Airport,"","",بويرتو مونت، شيلي,(+56) 65 294 161,NA
PMI,PMI,Palma De Mallorca Airport,"","",07611 بالما دي مايوركا، جزر البليار، إسبانيا,(+34) 902 40 47 04,pmi_reclamaciones@aena.es
PMK,"","","","","","",""
PML,OTD,Port Moller Airport,"","",,,
PMO,PMO,Falcone-borsellino Airport,"","",سوشيتا دي جيستيوني ديل/ إيربورت، I-90139 بونتا ريزي، إيطاليا,(+39) 091-7020273,info@palermo-airport.com
PMR,PMR,Palmerston North Airport,"","",إيربورت دي.ار.، بالمرستون نورث 4442، نيوزيلندا,(+64) 6-351 4415,NA
PMV,PMV,Del Caribe Santiago Mario International Airport,"","",سيكتور إل ياكو، جزيرة دي مارغريتا 6301، فنزويلا,(+58) 295-4005050,NA
PMW,PMW,Brigadeiro Lysias Rodrigues Airport,"","",,,
PMY,PMY,El Tehuelche Airport,"","",,,
PMZ,PMZ,Palmar Sur Airport,"","",,,
PNA,PNA,Pamplona Airport,"","",كاريتيرا زيراغوزا، كم 5، 31110 نويين، نافارا، إسبانيا,(+34) 902 40 47 04,pnagabdir@aena.es
PND,PND,Punta Gorda Airport,"","",بونتا جوردا، بليز ,NA,NA
PNH,PNH,Phnom Penh International Airport,"","",بنوم بنه، كمبوديا,NA,NA
PNI,PNI,Pohnpei International Airport,"","",,,
PNK,PNK,Supadio Airport,"","",جالان أدي سوسيبتو، كوبو راية، ويست كاليمانتان 78111، إندونيسيا,(+62) 560 721212,NA
PNL,PNL,Pantelleria Airport,"","",مطار بانتيليريا , Contrada Margana ,91017 Pantelleria (TP)
PNP,GKA,Girua Airport,"","",,,
PNQ,PNQ,Pune Airport,"","",مدير المطار/ موظف الإعلام، هيئة المطارات الهندية، القطاع المدني، - بون، لوهيغان، بون-411032، ولاية ماهراشترا,91-20-26683232,apdpune@aai.aero
PNR,PNR,Pointe Noire Airport,"","",بوانت نوير، الكونغو [الجمهورية],NA,NA
PNS,PNS,Pensacola International Airport,"","",2430 جادة المطار. بينساكولا، فلوريدا 32504، الولايات المتحدة الأمريكية,(+1) 850-436-5000,bzephir@flypensacola.com
PNT,"","","","","","",""
PNZ,PNZ,Senador Nilo Coelho Airport,"","",,,
POA,POA,Salgado Filho International Airport,"","",مطار أليغري - ريو غراندي دو سول، البرازيل,(+55) 51 3358-2000,NA
POG,POG,Port Gentil Airport,"","",ميناء جنتيل، غابون,NA,NA
POI,LPB,Capitan Nicolas Rojas Airport,"","",,,
POL,POL,Pemba Airport,"","",,,
POM,POM,Jacksons International Airport,"","",طريق موريا-توبو، بورت مورسبي 121، بابوا غينيا الجديدة,(+675) 324 4704,NA
POP,POP,Gregorio Lupern International Airport,"","",بويرتو بلاتا، جمهورية الدومينيكان,(+1809)-291-0000,r.simon@aerodom.com
POR,POR,Pori Airport,"","",لينتواسيمانتي 1، 28500 بوري، فنلندا,(+358) 20 7086001,NA
POS,POS,Piarco International Airport,"","",طريق غولدن غروف، بياركو، ترينداد وتوباغو,(+1) 868-669-4880,NA
POZ,POZ,Pozna-awica Airport,"","",بكوسكا 285، 60-189 بوزنان، بولندا,(+48) 61 849 23 43,kontakt@airport-poznan.com.pl
PPB,"","","","","","",""
PPG,PPG,Pago Pago International Airport,"","",تافونا، ويسترن، ساموا الأمريكية,(+1) (0)684 699 9101,NA
PPK,PPK,Petropavlosk South Airport,"","",,,
PPN,PPN,Guillermo Len Valencia Airport,"","",,,
PPP,PPP,Proserpine Whitsunday Coast Airport,"","",,,
PPQ,PPQ,Paraparaumu Airport,"","",,,
PPS,PPS,Puerto Princesa International Airport,"","",جادة ريزال، بويرتو برنسيسا 5300، الفلبين,(+63)48 433 4965,NA
PPT,PPT,Faa International Airport,"","",فا، بولينيزيا الفرنسية,(+689) 86 60 60,NA
PPV,"","","","","","",""
PPW,"","","","","","",""
PQC,PQC,Phu Quoc Airport,"","",,,
PQI,PQI,Northern Maine Regional Airport,"","",650 طريق المطار # 11، جزيرة بريسكو، مين 04769، الولايات المتحدة الأمريكية,(+1) 207-764-2550,NA
PQM,UPN,Palenque International Airport,"","",,,
PQQ,PQQ,Port Macquarie Airport,"","",شارع باوندري، بورت ماكواري نيو ساوث ويلز 2444، أستراليا,(+61) 2 6581 8111,NA
PQS,"","","","","","",""
PQT,"","","","","","",""
PRA,LPS,General Urquiza Airport,"","",,,
PRC,PRC,Ernest A Love Field Airport,"","",6546 كريستال لين، بريسكوت، أريزونا 86301، الولايات المتحدة الأمريكية,(+1) 928-777-1114,NA
PRG,PRG,Prague Vclav Havel Airport,"","",ليتيست براغ، أ. إس ك. ليتيست 6/1019، 16008 براغ 6,NA,NA
PRH,NNT,Phrae Airport,"","",,,
PRI,PRI,Praslin Island Airport,"","",,,
PRN,PRN,Pristina International Airport,"","",بريشتينا، كوسوفو,(+38) 138 5958123,NA
PRY,"","","","","","",""
PSA,PSA,Pisa International Airport,"","",- غاليليو غاليلي، بيزا 56121,(+39) 050 849111,sat@pisa-airport.com
PSC,PSC,Tri-cities Airport Washington,"","",3601 إن 20th أفينو باسكو، واشنطن، الولايات المتحدة الأمريكية 99301، الولايات المتحدة الأمريكية,(+1) 509-547-6352,tri-citiesairport@portofpasco.org
PSE,PSE,Mercedita Airport,"","",كاريتيرا 10، بونس، 00715، بورتوريكو ,(+1) 787-840-3151,NA
PSG,PSG,Petersburg James A Johnson Airport,"","",1450هاوجين دي. آر.، بطرسبرج، ألاسكا 99833، الولايات المتحدة الأمريكية,(+1) 907-772-4624,NA
PSJ,"","","","","","",""
PSO,PSO,Antonio Nario Airport,"","",باستو، نارينو، كولومبيا ,NA,NA
PSP,PSP,Palm Springs International Airport,"","",الطريق 3400 إيست تاكويتز كانيون، بالم سبرينجز، كاليفورنيا 92262، الولايات المتحدة الأمريكية,(+1) 760-318-3800,info@palmspringsairport.com.
PSR,PSR,Abruzzo Airport,"","",فيا تيبورتينا كم 229 ،10065131 بيسكارا,(+39) 085.4324.206,congressi@abruzzo-airport.it
PSS,PSS,Libertador Gral D Jose De San Martin Airport,"","",,,
PSU,PSU,Pangsuma Airport,"","",,,
PSV,"","","","","","",""
PTA,"","","","","","",""
PTG,PTG,Polokwane International Airport,"","",بولوكواني، جنوب أفريقيا ,(+27) 15 288 1622,NA
PTH,PTH,Port Heiden Airport,"","",,,
PTJ,PTJ,Portland Airport,"","",,,
PTK,"","","","","","",""
PTP,PTP,Pointe--pitre International Airport,"","",مورن ماميل، لزابيم 97139، جواديلوب,(+590) 590 21-1400,NA
PTU,"","","","","","",""
PTX,"","","","","","",""
PTY,PTY,Tocumen International Airport,"","",جادة دومينغو دياز، بنما,(+507) 238-2761,NA
PUB,PUB,Pueblo Memorial Airport,"","",31201 دوار براين، بويبلو، كولورادو 81001، الولايات المتحدة الأمريكية,(+1) 719-553-2760,info@flypueblo.com
PUE,"","","","","","",""
PUF,PUF,Pau Pyrnes Airport,"","",طريق المطار، 64230 أوزين، فرنسا,(+33) 5 59 33 33 00,contact@pau.aeroport.fr
PUG,PUG,Port Augusta Airport,"","",,,
PUJ,PUJ,Punta Cana International Airport,"","",طريق إيغوي السريع - بونتا كانا كم. 45، بونتا كانا 23000، جمهورية الدومينيكان,(+1809) 442-2262,NA
PUK,PKP,Pukarua Airport,"","",,,
PUM,ULU,Pomala Airport,"","",,,
PUQ,PUQ,Presidente Carlos Ibez Del Campo International Airport,"","",منطقة ماجلان والمقاطعة التشيلية بالقارة القطبية الجنوبية، تشيلي,NA,NA
PUS,PUS,Gimhae International Airport,"","",108، غونزيانيم-رو، جانسيو - غو، بوسان، كوريا الجنوبية,(+1) 869-469-9040,NA
PUU,PUU,Tres De Mayo Airport,"","",,,
PUW,PUW,Pullman-moscow Regional Airport,"","",3200 طريق المطار، بولمان، واشنطن 99163، الولايات المتحدة الأمريكية,(+1) 509-338-3223,NA
PUY,PUY,Pula Airport,"","",فالتورسكو فيلد 210، لزنجان، بي. بي 89، 52100 بولا,(+385) 52 530 105,informacije@airport-pula.hr
PVA,"","","","","","",""
PVC,PVC,Provincetown Municipal Airport,"","",176 طريق ريس بوينت، بروفينستاون، ماساتشوستس 02657، الولايات المتحدة الأمريكية,(+1) 508-487-0241,NA
PVD,PVD,T F Green Airport,"","",2000 بوست رود، وارويك، رود آيلاند 02886، الولايات المتحدة الأمريكية,(+1) 401-737-8222,NA
PVG,SHA,Shanghai Pudong International Airport,"","",الجادة 6000 ويلكم ، بودونغ ، شانغهاي، الصين,NA,NA
PVH,PVH,Governador Jorge Teixeira De Oliveira Airport,"","",,,
PVK,PVK,Aktion National Airport,"","",,,
PVR,PVR,Licenciado Gustavo Daz Ordaz International Airport,"","",كاريتيرا أ تيبيك كم 7.5، ، فيلا لاس فلوريس، 48311 بويرتو فالارتا، خاليسكو، المكسيك,(+52) 322 221 1537,NA
PWE,"","","","","","",""
PWM,PWM,Portland International Jetport,"","",1001 يستبروك ستريت بورتلاند، مين 04102، الولايات المتحدة الأمريكية,(+1) 207 874-8877,pwmadmin@portlandmaine.gov
PWQ,PWQ,Pavlodar Airport,"","",,,
PXM,PXM,Puerto Escondido International Airport,"","",كاريتيرا كوستيرا كم. 6.5، 71980 بويرتو إسكونديدو، أواكساكا، المكسيك ,(+52) 954 582 0492,NA
PXO,PXO,Porto Santo Airport,"","",أنام - مطارات الملاحة الجوية في ماديرا,(+35) 1291 980 120,anam@anam.pt
PXU,PXU,Pleiku Airport,"","",,,
PYC,"","","","","","",""
PYH,PYH,Cacique Aramare Airport,"","",,,
PYJ,"","","","","","",""
PYY,PYY,Mae Hong Son Airport,"","",,,
PZB,PZB,Pietermaritzburg Airport,"","",,,
PZH,PZH,Zhob Airport,"","",,,
PZI,PZI,Baoanying Airport,"","",,,
PZO,PZO,Manuel Carlos Piar Guayana Airport,"","",أفينيدا غوايانا، غوايانا 8050، فنزويلا,NA,NA
PZU,PZU,Port Sudan New International Airport,"","",,,
QBC,QBC,Bella Coola Airport,"","",,,
QCU,JGR,Akunaq Heliport,"","",,,
QFG,CNP,Eqalugaarsuit Heliport,"","",,,
QFI,JGO,Iginniarfik,"","",,,
QFN,CNP,Narsaq Kujalleq Heliport,"","",,,
QFT,"","","","","","",""
QFX,YAP,Igaliku Heliport,"","",,,
QGQ,LLU,Attu Heliport,"","",,,
QJE,KUS,Kitsissuarsuit Heliport,"","",,,
QJH,"","","","","","",""
QJI,JGO,Ikamiut Heliport,"","",,,
QMK,JSU,Niaqornaarsuk Heliport,"","",,,
QOQ,"","","","","","",""
QOW,ILR,Sam Mbakwe International Airport,"","",,,
QPW,JAV,Kangaatsiaq Heliport,"","",,,
QRO,QRO,Quertaro International Airport,"","",كاريتيرا إستاتل200 كويريتارو - تيكيوسكيابان 22500، كويريتارو، 76270 كولون، كويريتارو دي أرتياغا، المكسيك,(+52) 442 192 5500,rvargas@aiq.com.mx
QRW,VBV,Warri Airport,"","",,,
QRY,JGO,Ikerassaarsuk Heliport,"","",,,
QSC,"","","","","","",""
QSF,QSF,Ain Arnat Airport,"","",,,
QUO,ABV,Akwa Ibom International Airport,"","",,,
QUP,SFJ,Saqqaq Heliport,"","",,,
QUV,LLU,Aappilattoq Kujalleq Heliport,"","",,,
QUW,LLU,Ammassivik Heliport,"","",,,
RAB,RAB,Rabaul Airport,"","",كوكبو 611، بابوا غينيا الجديدة,(+675) 983 9360,NA
RAE,RAE,Arar Domestic Airport,"","",,,
RAH,RAH,Rafha Domestic Airport,"","",,,
RAI,RAI,Nelson Mandela International Airport,"","",طريق المطار، برايا، كاب فيردي,(+238) 263 10 10,NA
RAJ,RAJ,Rajkot Airport,"","",مدير المطار، هيئة المطارات في الهند، المطار المدني، راجكوت-360006 (غوجرات),91-281-2451849,apd_vark@aai.aero
